site,upedonid,pedlabsampnum,pedon_key,labsampnum,hzn_top,hzn_bot,theta_r,theta_s,alpha,npar,w3cld,w15I2,ds_13b
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03369,0,23,0.103338102109082,0.592800447593883,-1.46645749765005,0.08071333781246,48,NULL,0.93
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03370,23,62,0.084000401188472,0.593267184031996,-2.15362339592557,0.130000588993735,54.5999985,NULL,0.92
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03371,62,91,0.08179885638042,0.588839557006638,-1.60974940365375,0.075185484294462,49.0999985,NULL,0.99
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2100,S05HI001007,05N0579,32501,05N03372,91,113,0.071984184033805,0.595190127644595,-1.71164673717663,0.089297014820014,48.7000008,NULL,0.94
2111,S06NE029001,06N0062,32413,06N00166,0,15,0.040227049823125,0.41806838881226,-2.14662212702131,0.168416203767487,22.2000008,NULL,1.29
2111,S06NE029001,06N0062,32413,06N00167,15,43,0.05214865209282,0.441414269460242,-2.20225238447807,0.168611794540459,25.2000008,NULL,1.27
2111,S06NE029001,06N0062,32413,06N00168,43,72,0.045953989039467,0.45168257879673,-1.89020815551505,0.139109003509374,23,NULL,1.22
2111,S06NE029001,06N0062,32413,06N00169,72,89,0.048215554129199,0.423602914142898,-1.97747879870889,0.144069083210711,21.5,NULL,1.33
2111,S06NE029001,06N0062,32413,06N00170,89,127,0.050548725906861,0.416334820040339,-2.10303253932801,0.152201999439836,21.8999996,NULL,1.38
2111,S06NE029001,06N0062,32413,06N00171,127,168,0.053096891059837,0.440607716897105,-2.22663183297545,0.169819235188221,25.1000004,NULL,1.29
2111,S06NE029001,06N0062,32413,06N00172,168,220,0.043303945282179,0.41661267977518,-2.11128486776939,0.158926277344215,22,NULL,1.33
2121,S2006MT033001,08N0152,34592,08N01025,0,8,0.041104542153975,0.454942237971746,-1.64670843828768,0.131995668011481,21.3999996,NULL,1.14
2121,S2006MT033001,08N0152,34592,08N01026,8,30,0.087176379275315,0.486510162488869,-1.75629221304355,0.106952768805454,27.5,NULL,1.27
2121,S2006MT033001,08N0152,34592,08N01027,30,41,0.090565822277572,0.505104527869096,-2.34305560601538,0.155182990549492,32,NULL,1.3
2121,S2006MT033001,08N0152,34592,08N01028,41,64,0.083751282959951,0.494631636977233,-2.24130631878631,0.156695886120667,30.5,NULL,1.26
2121,S2006MT033001,08N0152,34592,08N01029,64,104,0.092230013016326,0.503112316301425,-2.63198030553745,0.223578482969469,33.7000008,NULL,1.27
2121,S2006MT033001,08N0152,34592,08N01030,104,132,0.068293981382258,0.44500823261473,-2.68000442821763,0.250991833592718,28.3999996,NULL,1.34
2168,S2009NM013011,10N0133,40726,10N00520,0,110,0.059494908025946,0.341978029077115,-1.38247687018311,0.463884151817774,2.5,NULL,1.63
2168,S2009NM013011,10N0133,40726,10N00521,110,120,0.025538462619901,0.387804503174942,-1.68613843518965,0.114353210209932,12.6999998,NULL,1.48
2168,S2009NM013011,10N0133,40726,10N00522,120,155,0.099345848707552,0.435783803457664,-1.45135099877582,0.096908649874841,19.1000004,NULL,1.4
2168,S2009NM013011,10N0133,40726,10N00523,155,200,0.126375902371227,0.45884212757685,-1.43714723251408,0.086423983533743,22.2000008,NULL,1.37
2194,S2012MO067001,12N8070,59534,12N03255,0,13,0.044511645594849,0.390296607190348,-2.13869371362853,0.153991917351794,20,NULL,1.38
2194,S2012MO067001,12N8070,59534,12N03256,13,28,0.05100767085496,0.382631707434491,-2.35163015603667,0.1828156785683,19.7000008,NULL,1.49
2194,S2012MO067001,12N8070,59534,12N03257,28,38,0.07827285669694,0.475099409763219,-2.66209051754822,0.263298506893171,33,NULL,1.16
2194,S2012MO067001,12N8070,59534,12N03260,67,95,0.106038270734354,0.489031754405294,-1.98791083302604,0.092436304426173,31.1000004,NULL,1.34
2194,S2012MO067001,12N8070,59534,12N03262,125,160,0.101493549845125,0.548706225681988,-1.98133080988497,0.0796427693017,37.5999985,NULL,1.21
2194,S2012MO067001,12N8070,59534,12N03263,160,203,0.118298957460488,0.614180251689301,-2.18506204579925,0.093165354805641,49.5,NULL,1.0599999
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03345,0,19,0.219985352301345,0.638442430967147,-1.10451676156422,0.139805152918953,54.5999985,NULL,0.73
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03346,19,33,0.113178586370519,0.622845929846016,-1.45838820997134,0.087819816747816,54.9000015,NULL,0.8
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2096,S2005HI001001,05N0573,32495,05N03347,33,55,0.106728147868443,0.61592108092965,-1.98805895443738,0.117629431269935,58.2999992,NULL,0.85
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03373,0,14,0.116494582701834,0.603881648619503,-2.70222273034197,0.272039309632313,67.3000031,NULL,0.79
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03374,14,40,0.114498965391485,0.621403402897425,-2.52318295760928,0.213198468837999,72.3000031,NULL,0.76
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03375,40,69,0.107563766978438,0.622746791113958,-2.34627732282391,0.182269310030431,70.5,NULL,0.74
2103,S05HI001008,05N0580,32502,05N03376,69,109,0.094355301831082,0.595109327842788,-1.79190739707729,0.112585444649808,54.5999985,NULL,0.82
2103,S05HI001008,05N0580,32502,05N03376,69,109,0.094355301831082,0.595109327842788,-1.79190739707729,0.112585444649808,54.5999985,NULL,0.82
2103,S05HI001008,05N0580,32502,05N03376,69,109,0.094355301831082,0.595109327842788,-1.79190739707729,0.112585444649808,54.5999985,NULL,0.82
2103,S05HI001008,05N0580,32502,05N03376,69,109,0.094355301831082,0.595109327842788,-1.79190739707729,0.112585444649808,54.5999985,NULL,0.82
2103,S05HI001008,05N0580,32502,05N03376,69,109,0.094355301831082,0.595109327842788,-1.79190739707729,0.112585444649808,54.5999985,NULL,0.82
2103,S05HI001008,05N0580,32502,05N03376,69,109,0.094355301831082,0.595109327842788,-1.79190739707729,0.112585444649808,54.5999985,NULL,0.82
